"CurSim","missingprop_autocor","parameters","param_value","param_se","missingness","type","run_no"
3,"y","ar1",0.775360233909814,0.0424284971833748,"MAR","dropNA_simple",3
3,"y","intercept",1.99392053210494,0.272632690250681,"MAR","dropNA_simple",3
3,"y","xreg1",0.00627513977839715,0.000706505259503746,"MAR","dropNA_simple",3
3,"y","xreg2",-0.131362749021548,0.0248946735402076,"MAR","dropNA_simple",3
3,"y","sigma",0.359101727124141,NA,"MAR","dropNA_simple",3
3,"propMissAct_0.05_autoCorr_0.22","ar1",0.778315819698229,0.0428145014412594,"MAR","dropNA_simple",3
3,"propMissAct_0.05_autoCorr_0.22","intercept",1.94630730829764,0.276897633428962,"MAR","dropNA_simple",3
3,"propMissAct_0.05_autoCorr_0.22","xreg1",0.00644340098230584,0.000706978637807481,"MAR","dropNA_simple",3
3,"propMissAct_0.05_autoCorr_0.22","xreg2",-0.128086524004245,0.0250880816891615,"MAR","dropNA_simple",3
3,"propMissAct_0.05_autoCorr_0.22","sigma",0.358456358185425,NA,"MAR","dropNA_simple",3
3,"propMissAct_0.08_autoCorr_0.16","ar1",0.763382586408958,0.0452392422384469,"MAR","dropNA_simple",3
3,"propMissAct_0.08_autoCorr_0.16","intercept",1.96357840615432,0.274143546661159,"MAR","dropNA_simple",3
3,"propMissAct_0.08_autoCorr_0.16","xreg1",0.00649993845819592,0.0007475396913658,"MAR","dropNA_simple",3
3,"propMissAct_0.08_autoCorr_0.16","xreg2",-0.134083638016457,0.0248828665732562,"MAR","dropNA_simple",3
3,"propMissAct_0.08_autoCorr_0.16","sigma",0.360929630824758,NA,"MAR","dropNA_simple",3
3,"propMissAct_0.15_autoCorr_0.16","ar1",0.786223001884604,0.045264443897541,"MAR","dropNA_simple",3
3,"propMissAct_0.15_autoCorr_0.16","intercept",2.06967048258401,0.311446271003774,"MAR","dropNA_simple",3
3,"propMissAct_0.15_autoCorr_0.16","xreg1",0.00616115660765728,0.000770718662982858,"MAR","dropNA_simple",3
3,"propMissAct_0.15_autoCorr_0.16","xreg2",-0.141823323706301,0.0294993162020028,"MAR","dropNA_simple",3
3,"propMissAct_0.15_autoCorr_0.16","sigma",0.344261812117613,NA,"MAR","dropNA_simple",3
3,"propMissAct_0.2_autoCorr_0.2","ar1",0.731721265669663,0.0535280279145577,"MAR","dropNA_simple",3
3,"propMissAct_0.2_autoCorr_0.2","intercept",1.89350625059918,0.276838964090502,"MAR","dropNA_simple",3
3,"propMissAct_0.2_autoCorr_0.2","xreg1",0.00716835714914097,0.000825396911004809,"MAR","dropNA_simple",3
3,"propMissAct_0.2_autoCorr_0.2","xreg2",-0.13636838035606,0.0245456945999834,"MAR","dropNA_simple",3
3,"propMissAct_0.2_autoCorr_0.2","sigma",0.381516099508975,NA,"MAR","dropNA_simple",3
3,"propMissAct_0.27_autoCorr_0.28","ar1",0.804311986256342,0.0442340119713383,"MAR","dropNA_simple",3
3,"propMissAct_0.27_autoCorr_0.28","intercept",1.93764465749255,0.305287802218735,"MAR","dropNA_simple",3
3,"propMissAct_0.27_autoCorr_0.28","xreg1",0.00589724362030301,0.000784603603954151,"MAR","dropNA_simple",3
3,"propMissAct_0.27_autoCorr_0.28","xreg2",-0.119840414159612,0.0244518300756776,"MAR","dropNA_simple",3
3,"propMissAct_0.27_autoCorr_0.28","sigma",0.355960224939713,NA,"MAR","dropNA_simple",3
3,"propMissAct_0.31_autoCorr_0.23","ar1",0.691557510193835,0.0632339398253281,"MAR","dropNA_simple",3
3,"propMissAct_0.31_autoCorr_0.23","intercept",1.87786880132618,0.292147043568764,"MAR","dropNA_simple",3
3,"propMissAct_0.31_autoCorr_0.23","xreg1",0.00778487435836903,0.0009771077278678,"MAR","dropNA_simple",3
3,"propMissAct_0.31_autoCorr_0.23","xreg2",-0.147806098079602,0.0257646893699776,"MAR","dropNA_simple",3
3,"propMissAct_0.31_autoCorr_0.23","sigma",0.407819915825655,NA,"MAR","dropNA_simple",3
3,"propMissAct_0.3_autoCorr_0.18","ar1",0.774475389968043,0.0487841495120247,"MAR","dropNA_simple",3
3,"propMissAct_0.3_autoCorr_0.18","intercept",1.87845670219683,0.302285185128553,"MAR","dropNA_simple",3
3,"propMissAct_0.3_autoCorr_0.18","xreg1",0.00638307521454084,0.000817141813421034,"MAR","dropNA_simple",3
3,"propMissAct_0.3_autoCorr_0.18","xreg2",-0.125666157709338,0.026457398785974,"MAR","dropNA_simple",3
3,"propMissAct_0.3_autoCorr_0.18","sigma",0.354401959777615,NA,"MAR","dropNA_simple",3
3,"propMissAct_0.42_autoCorr_0.18","ar1",0.762808466405083,0.0609054989667717,"MAR","dropNA_simple",3
3,"propMissAct_0.42_autoCorr_0.18","intercept",1.58149597598855,0.340595248234686,"MAR","dropNA_simple",3
3,"propMissAct_0.42_autoCorr_0.18","xreg1",0.00633522705583982,0.00114552824337972,"MAR","dropNA_simple",3
3,"propMissAct_0.42_autoCorr_0.18","xreg2",-0.0885378196746516,0.0244435298336282,"MAR","dropNA_simple",3
3,"propMissAct_0.42_autoCorr_0.18","sigma",0.408407611730495,NA,"MAR","dropNA_simple",3
3,"propMissAct_0.45_autoCorr_0.12","ar1",0.763799996671447,0.0621969380271127,"MAR","dropNA_simple",3
3,"propMissAct_0.45_autoCorr_0.12","intercept",1.68697347088368,0.335991581358807,"MAR","dropNA_simple",3
3,"propMissAct_0.45_autoCorr_0.12","xreg1",0.00682123637176711,0.00108051335381225,"MAR","dropNA_simple",3
3,"propMissAct_0.45_autoCorr_0.12","xreg2",-0.109510297566897,0.0299560937453965,"MAR","dropNA_simple",3
3,"propMissAct_0.45_autoCorr_0.12","sigma",0.3885180316936,NA,"MAR","dropNA_simple",3
3,"propMissAct_0.53_autoCorr_0.21","ar1",0.809861050001649,0.0533395920486132,"MAR","dropNA_simple",3
3,"propMissAct_0.53_autoCorr_0.21","intercept",2.0513392038349,0.379361387301868,"MAR","dropNA_simple",3
3,"propMissAct_0.53_autoCorr_0.21","xreg1",0.00552638942816536,0.000886489459942888,"MAR","dropNA_simple",3
3,"propMissAct_0.53_autoCorr_0.21","xreg2",-0.124456557739603,0.0315647320363468,"MAR","dropNA_simple",3
3,"propMissAct_0.53_autoCorr_0.21","sigma",0.335369265126856,NA,"MAR","dropNA_simple",3
3,"propMissAct_0.58_autoCorr_0.17","ar1",0.826714687929667,0.053312414266324,"MAR","dropNA_simple",3
3,"propMissAct_0.58_autoCorr_0.17","intercept",1.56749709655363,0.3932055150566,"MAR","dropNA_simple",3
3,"propMissAct_0.58_autoCorr_0.17","xreg1",0.0061966248838008,0.00106923300968996,"MAR","dropNA_simple",3
3,"propMissAct_0.58_autoCorr_0.17","xreg2",-0.0866903106059338,0.0254399686471931,"MAR","dropNA_simple",3
3,"propMissAct_0.58_autoCorr_0.17","sigma",0.337701985659476,NA,"MAR","dropNA_simple",3
3,"propMissAct_0.56_autoCorr_0.21","ar1",0.637358381261385,0.0865475040222045,"MAR","dropNA_simple",3
3,"propMissAct_0.56_autoCorr_0.21","intercept",1.73582389501623,0.301045015904015,"MAR","dropNA_simple",3
3,"propMissAct_0.56_autoCorr_0.21","xreg1",0.00952588076537668,0.000979270092495245,"MAR","dropNA_simple",3
3,"propMissAct_0.56_autoCorr_0.21","xreg2",-0.163778211591478,0.032266051854195,"MAR","dropNA_simple",3
3,"propMissAct_0.56_autoCorr_0.21","sigma",0.329950526644175,NA,"MAR","dropNA_simple",3
3,"propMissAct_0.64_autoCorr_0.19","ar1",0.895087893908995,0.0408296890896481,"MAR","dropNA_simple",3
3,"propMissAct_0.64_autoCorr_0.19","intercept",2.01794275825856,0.496290614534117,"MAR","dropNA_simple",3
3,"propMissAct_0.64_autoCorr_0.19","xreg1",0.00272810149783034,0.000866126249751765,"MAR","dropNA_simple",3
3,"propMissAct_0.64_autoCorr_0.19","xreg2",-0.0871521886096861,0.0226911615509347,"MAR","dropNA_simple",3
3,"propMissAct_0.64_autoCorr_0.19","sigma",0.273099176512805,NA,"MAR","dropNA_simple",3
3,"propMissAct_0.71_autoCorr_0.35","ar1",0.285724548988605,0.113828585595116,"MAR","dropNA_simple",3
3,"propMissAct_0.71_autoCorr_0.35","intercept",1.52871458937094,0.306326406529671,"MAR","dropNA_simple",3
3,"propMissAct_0.71_autoCorr_0.35","xreg1",0.012675457578791,0.00113036143712892,"MAR","dropNA_simple",3
3,"propMissAct_0.71_autoCorr_0.35","xreg2",-0.177954474196591,0.027532165816017,"MAR","dropNA_simple",3
3,"propMissAct_0.71_autoCorr_0.35","sigma",0.517944329440014,NA,"MAR","dropNA_simple",3
3,"propMissAct_0.75_autoCorr_0.22","ar1",0.814662086786409,0.0678169621947413,"MAR","dropNA_simple",3
3,"propMissAct_0.75_autoCorr_0.22","intercept",1.57518455102015,0.511214536359654,"MAR","dropNA_simple",3
3,"propMissAct_0.75_autoCorr_0.22","xreg1",0.00596538338761346,0.00100778655982102,"MAR","dropNA_simple",3
3,"propMissAct_0.75_autoCorr_0.22","xreg2",-0.0965342168628106,0.0459664281395162,"MAR","dropNA_simple",3
3,"propMissAct_0.75_autoCorr_0.22","sigma",0.276693069531118,NA,"MAR","dropNA_simple",3
3,"y","ar1",0.773318161385523,0.0427329164879385,"MAR","dropNA_complete",3
3,"y","intercept",1.99989149534183,0.272741863815694,"MAR","dropNA_complete",3
3,"y","xreg1",0.00629245327115271,0.000709707730972728,"MAR","dropNA_complete",3
3,"y","xreg2",-0.132579843050951,0.0249188462419074,"MAR","dropNA_complete",3
3,"y","sigma",0.36060033251289,NA,"MAR","dropNA_complete",3
3,"propMissAct_0.05_autoCorr_0.22","ar1",0.760641372374351,0.0467006764135238,"MAR","dropNA_complete",3
3,"propMissAct_0.05_autoCorr_0.22","intercept",1.89512982199375,0.271847096922694,"MAR","dropNA_complete",3
3,"propMissAct_0.05_autoCorr_0.22","xreg1",0.0069436764078821,0.000778812525843746,"MAR","dropNA_complete",3
3,"propMissAct_0.05_autoCorr_0.22","xreg2",-0.131468655424417,0.0246986846180584,"MAR","dropNA_complete",3
3,"propMissAct_0.05_autoCorr_0.22","sigma",0.361344922917508,NA,"MAR","dropNA_complete",3
3,"propMissAct_0.08_autoCorr_0.16","ar1",0.782939538939227,0.0440320051267028,"MAR","dropNA_complete",3
3,"propMissAct_0.08_autoCorr_0.16","intercept",1.87352444146735,0.276990872394801,"MAR","dropNA_complete",3
3,"propMissAct_0.08_autoCorr_0.16","xreg1",0.00657527110240553,0.000739156326689665,"MAR","dropNA_complete",3
3,"propMissAct_0.08_autoCorr_0.16","xreg2",-0.125911275341117,0.0243284331439865,"MAR","dropNA_complete",3
3,"propMissAct_0.08_autoCorr_0.16","sigma",0.330601187231946,NA,"MAR","dropNA_complete",3
3,"propMissAct_0.15_autoCorr_0.16","ar1",0.799603982906271,0.0463309402590301,"MAR","dropNA_complete",3
3,"propMissAct_0.15_autoCorr_0.16","intercept",1.97307429425791,0.332597980523103,"MAR","dropNA_complete",3
3,"propMissAct_0.15_autoCorr_0.16","xreg1",0.00593434159175733,0.000796406246495335,"MAR","dropNA_complete",3
3,"propMissAct_0.15_autoCorr_0.16","xreg2",-0.127653326643941,0.0313149299198966,"MAR","dropNA_complete",3
3,"propMissAct_0.15_autoCorr_0.16","sigma",0.342251262214734,NA,"MAR","dropNA_complete",3
3,"propMissAct_0.2_autoCorr_0.2","ar1",0.736389346426372,0.0586132643775889,"MAR","dropNA_complete",3
3,"propMissAct_0.2_autoCorr_0.2","intercept",1.95074582030318,0.299762466432004,"MAR","dropNA_complete",3
3,"propMissAct_0.2_autoCorr_0.2","xreg1",0.00647885072552733,0.000887793622652216,"MAR","dropNA_complete",3
3,"propMissAct_0.2_autoCorr_0.2","xreg2",-0.130551275613502,0.0255793536647924,"MAR","dropNA_complete",3
3,"propMissAct_0.2_autoCorr_0.2","sigma",0.400132085658906,NA,"MAR","dropNA_complete",3
3,"propMissAct_0.27_autoCorr_0.28","ar1",0.846880373543783,0.041985475955479,"MAR","dropNA_complete",3
3,"propMissAct_0.27_autoCorr_0.28","intercept",2.0683748240048,0.406369766813899,"MAR","dropNA_complete",3
3,"propMissAct_0.27_autoCorr_0.28","xreg1",0.00436706401539,0.00080093528078126,"MAR","dropNA_complete",3
3,"propMissAct_0.27_autoCorr_0.28","xreg2",-0.107030343631422,0.0299888707758121,"MAR","dropNA_complete",3
3,"propMissAct_0.27_autoCorr_0.28","sigma",0.343700896030451,NA,"MAR","dropNA_complete",3
3,"propMissAct_0.31_autoCorr_0.23","ar1",0.620948154879875,0.0925174487019571,"MAR","dropNA_complete",3
3,"propMissAct_0.31_autoCorr_0.23","intercept",1.89004404642816,0.330467508149141,"MAR","dropNA_complete",3
3,"propMissAct_0.31_autoCorr_0.23","xreg1",0.00832987179196188,0.00142650302022254,"MAR","dropNA_complete",3
3,"propMissAct_0.31_autoCorr_0.23","xreg2",-0.155087274228649,0.0262939472206218,"MAR","dropNA_complete",3
3,"propMissAct_0.31_autoCorr_0.23","sigma",0.458206535711932,NA,"MAR","dropNA_complete",3
3,"propMissAct_0.3_autoCorr_0.18","ar1",0.730578986335745,0.0616253499540214,"MAR","dropNA_complete",3
3,"propMissAct_0.3_autoCorr_0.18","intercept",1.90311009543101,0.320868187236845,"MAR","dropNA_complete",3
3,"propMissAct_0.3_autoCorr_0.18","xreg1",0.00674150422219374,0.00105125407537793,"MAR","dropNA_complete",3
3,"propMissAct_0.3_autoCorr_0.18","xreg2",-0.138787470788773,0.0272600281985549,"MAR","dropNA_complete",3
3,"propMissAct_0.3_autoCorr_0.18","sigma",0.397348447598598,NA,"MAR","dropNA_complete",3
3,"propMissAct_0.42_autoCorr_0.18","ar1",0.47078372789564,0.171982141847829,"MAR","dropNA_complete",3
