"CurSim","missingprop_autocor","parameters","param_value","param_se","missingness","type","run_no"
6,"y","ar1",0.775360233909814,0.0424284971833748,"MAR","dropNA_simple",6
6,"y","intercept",1.99392053210494,0.272632690250681,"MAR","dropNA_simple",6
6,"y","xreg1",0.00627513977839715,0.000706505259503746,"MAR","dropNA_simple",6
6,"y","xreg2",-0.131362749021548,0.0248946735402076,"MAR","dropNA_simple",6
6,"y","sigma",0.359101727124141,NA,"MAR","dropNA_simple",6
6,"propMissAct_0.05_autoCorr_0.41","ar1",0.784321172694375,0.0419556392861347,"MAR","dropNA_simple",6
6,"propMissAct_0.05_autoCorr_0.41","intercept",2.1222509958338,0.280271054409786,"MAR","dropNA_simple",6
6,"propMissAct_0.05_autoCorr_0.41","xreg1",0.00583262341258324,0.000720499543193323,"MAR","dropNA_simple",6
6,"propMissAct_0.05_autoCorr_0.41","xreg2",-0.136576886804078,0.0249540241239553,"MAR","dropNA_simple",6
6,"propMissAct_0.05_autoCorr_0.41","sigma",0.365015364629264,NA,"MAR","dropNA_simple",6
6,"propMissAct_0.1_autoCorr_0.55","ar1",0.798058194559849,0.0416370853650771,"MAR","dropNA_simple",6
6,"propMissAct_0.1_autoCorr_0.55","intercept",1.90002221747557,0.276454429614326,"MAR","dropNA_simple",6
6,"propMissAct_0.1_autoCorr_0.55","xreg1",0.00595407947188285,0.000713305392293606,"MAR","dropNA_simple",6
6,"propMissAct_0.1_autoCorr_0.55","xreg2",-0.11395056518408,0.0234066115763961,"MAR","dropNA_simple",6
6,"propMissAct_0.1_autoCorr_0.55","sigma",0.34664060897272,NA,"MAR","dropNA_simple",6
6,"propMissAct_0.18_autoCorr_0.58","ar1",0.767027245730464,0.0475325030990022,"MAR","dropNA_simple",6
6,"propMissAct_0.18_autoCorr_0.58","intercept",2.00628320846916,0.29335619176213,"MAR","dropNA_simple",6
6,"propMissAct_0.18_autoCorr_0.58","xreg1",0.00630627709324513,0.000816956400634685,"MAR","dropNA_simple",6
6,"propMissAct_0.18_autoCorr_0.58","xreg2",-0.131516108286931,0.0263313856598295,"MAR","dropNA_simple",6
6,"propMissAct_0.18_autoCorr_0.58","sigma",0.386903355401687,NA,"MAR","dropNA_simple",6
6,"propMissAct_0.17_autoCorr_0.37","ar1",0.799960985067137,0.0414942556812095,"MAR","dropNA_simple",6
6,"propMissAct_0.17_autoCorr_0.37","intercept",2.03645348212549,0.297459877783453,"MAR","dropNA_simple",6
6,"propMissAct_0.17_autoCorr_0.37","xreg1",0.00548063882035229,0.000706775131866694,"MAR","dropNA_simple",6
6,"propMissAct_0.17_autoCorr_0.37","xreg2",-0.121597137272162,0.0254153234105851,"MAR","dropNA_simple",6
6,"propMissAct_0.17_autoCorr_0.37","sigma",0.352461026074749,NA,"MAR","dropNA_simple",6
6,"propMissAct_0.23_autoCorr_0.57","ar1",0.798367134513421,0.0454476839372479,"MAR","dropNA_simple",6
6,"propMissAct_0.23_autoCorr_0.57","intercept",1.64295918369,0.285319466964664,"MAR","dropNA_simple",6
6,"propMissAct_0.23_autoCorr_0.57","xreg1",0.0065682190788439,0.000715343407370917,"MAR","dropNA_simple",6
6,"propMissAct_0.23_autoCorr_0.57","xreg2",-0.0982606433119248,0.0242016110583689,"MAR","dropNA_simple",6
6,"propMissAct_0.23_autoCorr_0.57","sigma",0.320925107060019,NA,"MAR","dropNA_simple",6
6,"propMissAct_0.28_autoCorr_0.54","ar1",0.710168354413723,0.0635349610045194,"MAR","dropNA_simple",6
6,"propMissAct_0.28_autoCorr_0.54","intercept",1.85855194606937,0.284466761341566,"MAR","dropNA_simple",6
6,"propMissAct_0.28_autoCorr_0.54","xreg1",0.00737597901727568,0.00103329412618152,"MAR","dropNA_simple",6
6,"propMissAct_0.28_autoCorr_0.54","xreg2",-0.137562069004737,0.0258626679702609,"MAR","dropNA_simple",6
6,"propMissAct_0.28_autoCorr_0.54","sigma",0.387401811474912,NA,"MAR","dropNA_simple",6
6,"propMissAct_0.36_autoCorr_0.49","ar1",0.799692721752512,0.0491448791387727,"MAR","dropNA_simple",6
6,"propMissAct_0.36_autoCorr_0.49","intercept",1.81433318649108,0.349413151556532,"MAR","dropNA_simple",6
6,"propMissAct_0.36_autoCorr_0.49","xreg1",0.00602405842456253,0.000855491702629188,"MAR","dropNA_simple",6
6,"propMissAct_0.36_autoCorr_0.49","xreg2",-0.113847417120248,0.0306202166774989,"MAR","dropNA_simple",6
6,"propMissAct_0.36_autoCorr_0.49","sigma",0.330850576838858,NA,"MAR","dropNA_simple",6
6,"propMissAct_0.43_autoCorr_0.52","ar1",0.76327644021382,0.0660950555212603,"MAR","dropNA_simple",6
6,"propMissAct_0.43_autoCorr_0.52","intercept",1.80644876343322,0.331469814645406,"MAR","dropNA_simple",6
6,"propMissAct_0.43_autoCorr_0.52","xreg1",0.00621089378343295,0.00122575430226867,"MAR","dropNA_simple",6
6,"propMissAct_0.43_autoCorr_0.52","xreg2",-0.101032646569223,0.0274636426297307,"MAR","dropNA_simple",6
6,"propMissAct_0.43_autoCorr_0.52","sigma",0.468106862478727,NA,"MAR","dropNA_simple",6
6,"propMissAct_0.44_autoCorr_0.43","ar1",0.840033191457274,0.0437746432129022,"MAR","dropNA_simple",6
6,"propMissAct_0.44_autoCorr_0.43","intercept",1.80474522681471,0.379551863656912,"MAR","dropNA_simple",6
