"CurSim","missingprop_autocor","pred","se","date","GPP","missingness","type","run_no"
6,"y",0.245228997480485,0.599250971733998,2016-11-30,0.0210691950931066,"MAR","dropNA_simple",6
6,"y",0.404487929549796,0.758279471921727,2016-12-01,0.378646182477892,"MAR","dropNA_simple",6
6,"y",0.65897318880025,0.839508710643915,2016-12-02,0.704274591016821,"MAR","dropNA_simple",6
6,"y",0.88967342170688,0.884760277098067,2016-12-03,0.465486802605711,"MAR","dropNA_simple",6
6,"y",1.04239769234783,0.9108834253419,2016-12-04,0.399462914168786,"MAR","dropNA_simple",6
6,"y",1.32633038174291,0.926233690621364,2016-12-05,0.707736309903312,"MAR","dropNA_simple",6
6,"y",1.32935500829707,0.935340775039581,2016-12-06,0.676981656015052,"MAR","dropNA_simple",6
6,"y",1.3599098963696,0.940773372972095,2016-12-07,0.651421657701972,"MAR","dropNA_simple",6
6,"y",1.22630827560708,0.944024314283183,2016-12-08,0.452620201394598,"MAR","dropNA_simple",6
6,"y",1.29345134624018,0.945973349332846,2016-12-09,0.713630219522972,"MAR","dropNA_simple",6
6,"y",1.38591195145688,0.947143146656983,2016-12-10,0.685235312064148,"MAR","dropNA_simple",6
6,"y",1.36982240470749,0.947845714630775,2016-12-11,0.399202048988361,"MAR","dropNA_simple",6
6,"y",1.36145819060386,0.948267836366529,2016-12-12,0.450831021651176,"MAR","dropNA_simple",6
6,"y",1.57290224905863,0.948521518569592,2016-12-13,0.653991463731387,"MAR","dropNA_simple",6
6,"y",1.51313140552328,0.948673995472523,2016-12-14,0.589519727153451,"MAR","dropNA_simple",6
6,"y",1.63262968972011,0.948765650275358,2016-12-15,0.403866696016504,"MAR","dropNA_simple",6
6,"y",1.35100316192481,0.948820747368493,2016-12-16,0.269401760261086,"MAR","dropNA_simple",6
6,"y",1.32709853956587,0.948853869291518,2016-12-17,0.316764261250687,"MAR","dropNA_simple",6
6,"y",1.55642770826163,0.948873781088407,2016-12-18,0.503715978970523,"MAR","dropNA_simple",6
6,"y",1.61648912039634,0.948885751530893,2016-12-19,0.391838911292807,"MAR","dropNA_simple",6
6,"y",1.58948294168011,0.94889294789063,2016-12-20,0.364620582783133,"MAR","dropNA_simple",6
6,"y",1.55896865362915,0.948897274197041,2016-12-21,0.584347525364993,"MAR","dropNA_simple",6
6,"y",1.61965431038322,0.948899875091544,2016-12-22,0.523494209635502,"MAR","dropNA_simple",6
6,"y",1.56857670240227,0.948901438702954,2016-12-23,0.590600885709447,"MAR","dropNA_simple",6
6,"y",1.61024478546551,0.948902378719082,2016-12-24,0.352856725125781,"MAR","dropNA_simple",6
6,"y",1.60963102690197,0.948902943840812,2016-12-25,0.638796268228445,"MAR","dropNA_simple",6
6,"y",1.44594908707459,0.948903283582506,2016-12-26,0.382867072316656,"MAR","dropNA_simple",6
6,"y",0.953272866688536,0.948903487829545,2016-12-27,0.0373816518772108,"MAR","dropNA_simple",6
6,"y",1.1717386055588,0.948903610619472,2016-12-28,0.380477405644794,"MAR","dropNA_simple",6
6,"y",1.29168046549061,0.948903684438742,2016-12-29,0.0899376035704571,"MAR","dropNA_simple",6
6,"y",1.37406008276204,0.948903728817665,2016-12-30,0.459958607719185,"MAR","dropNA_simple",6
6,"y",NA,0.94890375549754,2016-12-31,NA,"MAR","dropNA_simple",6
6,"propMissAct_0.05_autoCorr_0.41",0.244310476535339,0.604165014403568,2016-11-30,0.0210691950931066,"MAR","dropNA_simple",6
6,"propMissAct_0.05_autoCorr_0.41",0.434990783326713,0.767826873414125,2016-12-01,0.378646182477892,"MAR","dropNA_simple",6
6,"propMissAct_0.05_autoCorr_0.41",0.693030236812632,0.85304616190217,2016-12-02,0.704274591016821,"MAR","dropNA_simple",6
6,"propMissAct_0.05_autoCorr_0.41",0.924611170656193,0.901476315101836,2016-12-03,0.465486802605711,"MAR","dropNA_simple",6
6,"propMissAct_0.05_autoCorr_0.41",1.08189120350943,0.930016542404933,2016-12-04,0.399462914168786,"MAR","dropNA_simple",6
