"CurSim","missingprop_autocor","parameters","param_value","param_se","missingness","type","run_no"
7,"propMissAct_0.25_autoCorr_0.48","ar1",0.840515181499336,0.0235469602923898,"MAR","dropNA_simple",7
7,"propMissAct_0.25_autoCorr_0.48","intercept",-0.314454566523294,0.159361244227192,"MAR","dropNA_simple",7
7,"propMissAct_0.25_autoCorr_0.48","xreg1",0.933831378706531,0.142143947195986,"MAR","dropNA_simple",7
7,"propMissAct_0.25_autoCorr_0.48","xreg2",-0.638675781467512,0.0582093228561339,"MAR","dropNA_simple",7
7,"propMissAct_0.25_autoCorr_0.48","sigma",0.266326312454029,NA,"MAR","dropNA_simple",7
7,"propMissAct_0.24_autoCorr_0.44","ar1",0.860741746929222,0.0219398910903577,"MAR","dropNA_simple",7
7,"propMissAct_0.24_autoCorr_0.44","intercept",-0.329039546546769,0.168028345198795,"MAR","dropNA_simple",7
7,"propMissAct_0.24_autoCorr_0.44","xreg1",0.888284759397856,0.132768810264137,"MAR","dropNA_simple",7
7,"propMissAct_0.24_autoCorr_0.44","xreg2",-0.660836770501009,0.0587525685350927,"MAR","dropNA_simple",7
7,"propMissAct_0.24_autoCorr_0.44","sigma",0.243414657989657,NA,"MAR","dropNA_simple",7
7,"propMissAct_0.25_autoCorr_0.5","ar1",0.844562611600641,0.0236053311095941,"MAR","dropNA_simple",7
7,"propMissAct_0.25_autoCorr_0.5","intercept",-0.150129186511051,0.15844560159195,"MAR","dropNA_simple",7
7,"propMissAct_0.25_autoCorr_0.5","xreg1",0.786879113636903,0.137553343342673,"MAR","dropNA_simple",7
7,"propMissAct_0.25_autoCorr_0.5","xreg2",-0.529870900790749,0.0569335207284093,"MAR","dropNA_simple",7
7,"propMissAct_0.25_autoCorr_0.5","sigma",0.244685421541243,NA,"MAR","dropNA_simple",7
7,"propMissAct_0.25_autoCorr_0.51","ar1",0.821684318802316,0.0248005632188725,"MAR","dropNA_simple",7
7,"propMissAct_0.25_autoCorr_0.51","intercept",-0.324477255268872,0.144404829272932,"MAR","dropNA_simple",7
7,"propMissAct_0.25_autoCorr_0.51","xreg1",0.97627511944202,0.141392035053156,"MAR","dropNA_simple",7
7,"propMissAct_0.25_autoCorr_0.51","xreg2",-0.621222517428088,0.0606189354734085,"MAR","dropNA_simple",7
7,"propMissAct_0.25_autoCorr_0.51","sigma",0.254127299466433,NA,"MAR","dropNA_simple",7
7,"propMissAct_0.27_autoCorr_0.49","ar1",0.829496012130232,0.0250641070212162,"MAR","dropNA_simple",7
7,"propMissAct_0.27_autoCorr_0.49","intercept",-0.310143307466672,0.154191452829633,"MAR","dropNA_simple",7
7,"propMissAct_0.27_autoCorr_0.49","xreg1",0.954152569176302,0.142157032243327,"MAR","dropNA_simple",7
7,"propMissAct_0.27_autoCorr_0.49","xreg2",-0.670843159792319,0.0660355292615147,"MAR","dropNA_simple",7
7,"propMissAct_0.27_autoCorr_0.49","sigma",0.258183404493437,NA,"MAR","dropNA_simple",7
7,"propMissAct_0.41_autoCorr_0.51","ar1",0.819600436392061,0.0279303816208314,"MAR","dropNA_simple",7
7,"propMissAct_0.41_autoCorr_0.51","intercept",-0.300627218407153,0.16841285344565,"MAR","dropNA_simple",7
7,"propMissAct_0.41_autoCorr_0.51","xreg1",0.9813943332148,0.161275738156183,"MAR","dropNA_simple",7
7,"propMissAct_0.41_autoCorr_0.51","xreg2",-0.582132830364561,0.0652662114882644,"MAR","dropNA_simple",7
7,"propMissAct_0.41_autoCorr_0.51","sigma",0.293877078586474,NA,"MAR","dropNA_simple",7
7,"propMissAct_0.44_autoCorr_0.48","ar1",0.829646426758491,0.0277554513745723,"MAR","dropNA_simple",7
7,"propMissAct_0.44_autoCorr_0.48","intercept",-0.26535319001933,0.175823699653025,"MAR","dropNA_simple",7
7,"propMissAct_0.44_autoCorr_0.48","xreg1",0.718253088392333,0.164027146489503,"MAR","dropNA_simple",7
7,"propMissAct_0.44_autoCorr_0.48","xreg2",-0.703818723282087,0.0708221728509056,"MAR","dropNA_simple",7
7,"propMissAct_0.44_autoCorr_0.48","sigma",0.278567961414342,NA,"MAR","dropNA_simple",7
7,"propMissAct_0.44_autoCorr_0.45","ar1",0.824605452216082,0.0288719934914412,"MAR","dropNA_simple",7
7,"propMissAct_0.44_autoCorr_0.45","intercept",-0.200392023430178,0.174787220523595,"MAR","dropNA_simple",7
7,"propMissAct_0.44_autoCorr_0.45","xreg1",0.881414855221018,0.163405506185039,"MAR","dropNA_simple",7
7,"propMissAct_0.44_autoCorr_0.45","xreg2",-0.557157942127876,0.0675809507414345,"MAR","dropNA_simple",7
7,"propMissAct_0.44_autoCorr_0.45","sigma",0.26942744059844,NA,"MAR","dropNA_simple",7
7,"propMissAct_0.49_autoCorr_0.52","ar1",0.834060869856116,0.0298603912386473,"MAR","dropNA_simple",7
7,"propMissAct_0.49_autoCorr_0.52","intercept",-0.448586936969796,0.204369636606683,"MAR","dropNA_simple",7
7,"propMissAct_0.49_autoCorr_0.52","xreg1",0.979105053023399,0.183840332522914,"MAR","dropNA_simple",7
7,"propMissAct_0.49_autoCorr_0.52","xreg2",-0.670795584077408,0.0787717533365303,"MAR","dropNA_simple",7
7,"propMissAct_0.49_autoCorr_0.52","sigma",0.318866940172412,NA,"MAR","dropNA_simple",7
7,"propMissAct_0.62_autoCorr_0.55","ar1",0.827066929676514,0.0336624934437003,"MAR","dropNA_simple",7
7,"propMissAct_0.62_autoCorr_0.55","intercept",-0.57098590096843,0.231691523155319,"MAR","dropNA_simple",7
7,"propMissAct_0.62_autoCorr_0.55","xreg1",1.33270858091231,0.230512800522315,"MAR","dropNA_simple",7
7,"propMissAct_0.62_autoCorr_0.55","xreg2",-0.558648699598178,0.0737762097561826,"MAR","dropNA_simple",7
7,"propMissAct_0.62_autoCorr_0.55","sigma",0.343838158361941,NA,"MAR","dropNA_simple",7
7,"propMissAct_0.58_autoCorr_0.52","ar1",0.845133290352082,0.0307454957871494,"MAR","dropNA_simple",7
7,"propMissAct_0.58_autoCorr_0.52","intercept",-0.606509895630416,0.225418413432033,"MAR","dropNA_simple",7
7,"propMissAct_0.58_autoCorr_0.52","xreg1",0.964875438101007,0.186569033017626,"MAR","dropNA_simple",7
7,"propMissAct_0.58_autoCorr_0.52","xreg2",-0.832918762846233,0.0811844306372857,"MAR","dropNA_simple",7
7,"propMissAct_0.58_autoCorr_0.52","sigma",0.310841553395126,NA,"MAR","dropNA_simple",7
7,"propMissAct_0.63_autoCorr_0.51","ar1",0.691236094816263,0.045665396338607,"MAR","dropNA_simple",7
7,"propMissAct_0.63_autoCorr_0.51","intercept",-0.363770300368843,0.157863423165196,"MAR","dropNA_simple",7
7,"propMissAct_0.63_autoCorr_0.51","xreg1",1.52052897880822,0.215003132998853,"MAR","dropNA_simple",7
7,"propMissAct_0.63_autoCorr_0.51","xreg2",-0.445337562770254,0.0809231930012536,"MAR","dropNA_simple",7
7,"propMissAct_0.63_autoCorr_0.51","sigma",0.321836660107151,NA,"MAR","dropNA_simple",7
7,"propMissAct_0.61_autoCorr_0.52","ar1",0.87303996478867,0.0284392721038278,"MAR","dropNA_simple",7
7,"propMissAct_0.61_autoCorr_0.52","intercept",-0.192255614362287,0.239557438743577,"MAR","dropNA_simple",7
7,"propMissAct_0.61_autoCorr_0.52","xreg1",1.01273267188242,0.175023664790698,"MAR","dropNA_simple",7
7,"propMissAct_0.61_autoCorr_0.52","xreg2",-0.399555049071362,0.071104498865069,"MAR","dropNA_simple",7
7,"propMissAct_0.61_autoCorr_0.52","sigma",0.240954603879295,NA,"MAR","dropNA_simple",7
7,"propMissAct_0.64_autoCorr_0.5","ar1",0.755257474954094,0.0442116493995238,"MAR","dropNA_simple",7
7,"propMissAct_0.64_autoCorr_0.5","intercept",-0.426190150784617,0.205261547156954,"MAR","dropNA_simple",7
7,"propMissAct_0.64_autoCorr_0.5","xreg1",0.811928064532618,0.255543725699389,"MAR","dropNA_simple",7
7,"propMissAct_0.64_autoCorr_0.5","xreg2",-0.765963672232623,0.0999018019880145,"MAR","dropNA_simple",7
7,"propMissAct_0.64_autoCorr_0.5","sigma",0.346460329824963,NA,"MAR","dropNA_simple",7
7,"propMissAct_0.25_autoCorr_0.48","ar1",0.825632195607634,0.0266014875568001,"MAR","dropNA_complete",7
7,"propMissAct_0.25_autoCorr_0.48","intercept",-0.34261837539288,0.161158362017912,"MAR","dropNA_complete",7
7,"propMissAct_0.25_autoCorr_0.48","xreg1",1.0010452971196,0.157608984473639,"MAR","dropNA_complete",7
7,"propMissAct_0.25_autoCorr_0.48","xreg2",-0.631724431140019,0.0612303737632922,"MAR","dropNA_complete",7
7,"propMissAct_0.25_autoCorr_0.48","sigma",0.273802377766425,NA,"MAR","dropNA_complete",7
7,"propMissAct_0.24_autoCorr_0.44","ar1",0.843533111667549,0.0248635286393954,"MAR","dropNA_complete",7
7,"propMissAct_0.24_autoCorr_0.44","intercept",-0.328432962361836,0.16777834069089,"MAR","dropNA_complete",7
7,"propMissAct_0.24_autoCorr_0.44","xreg1",0.949170707695972,0.148689816105003,"MAR","dropNA_complete",7
7,"propMissAct_0.24_autoCorr_0.44","xreg2",-0.623568306832325,0.0602507937139291,"MAR","dropNA_complete",7
7,"propMissAct_0.24_autoCorr_0.44","sigma",0.259517593077542,NA,"MAR","dropNA_complete",7
7,"propMissAct_0.25_autoCorr_0.5","ar1",0.820504721490944,0.0272485516610868,"MAR","dropNA_complete",7
7,"propMissAct_0.25_autoCorr_0.5","intercept",-0.173503149614388,0.154578934878457,"MAR","dropNA_complete",7
7,"propMissAct_0.25_autoCorr_0.5","xreg1",0.941820371819666,0.148135162100077,"MAR","dropNA_complete",7
7,"propMissAct_0.25_autoCorr_0.5","xreg2",-0.484355199921619,0.0624318676782282,"MAR","dropNA_complete",7
7,"propMissAct_0.25_autoCorr_0.5","sigma",0.249249603730227,NA,"MAR","dropNA_complete",7
7,"propMissAct_0.25_autoCorr_0.51","ar1",0.808697146803652,0.0271276054256044,"MAR","dropNA_complete",7
7,"propMissAct_0.25_autoCorr_0.51","intercept",-0.347062362815284,0.14481597952294,"MAR","dropNA_complete",7
